win_rate,ai_parity,reg_pipeline_growth,integration_prog,talent_avail,org_stability,data_quality,platform_uptime,security_score,compliance_complex,cloud_cost_var,customer_retention,ai_gov_maturity,ot_market_growth,cross_sell_conv,escalation
0.20590099344372392,0.7235116109290372,0.08567420747438105,0.3182434641166686,0.5681429152136809,0.6322822119160569,0.8848144526850642,0.9932266363884621,83.70078130702467,0.3986306670641537,0.19703669379139216,0.8973147687438985,0.6510663943173156,0.13399330614684296,0.12292202286685018,1
0.22996328099004332,0.7377307736761605,0.31731703736639255,0.20471226468039605,0.893823723878231,0.7444891293061806,0.974118107913279,0.9936835995374529,92.98412171603175,0.24934265374984338,0.08382851874246273,0.868936438083433,0.6159240005673488,0.3090475752689653,0.29491561291389085,1
0.1529449079004022,0.6102691895252961,0.021149541902050942,0.45105736144155895,0.40811522817123574,0.7246761156383665,0.8636562589482175,0.9815747466299737,81.76149720494529,0.6782936301625588,0.11325328321753884,0.8309393269697379,0.6725173728715551,0.12208536900739546,0.10530534750614436,1
0.4647697510008554,0.6223706608923473,0.10133388908094233,0.34237170306984166,0.626253965762192,0.7896832094409229,0.9407827438822705,0.973417449562107,76.88665083776402,0.20114159334090542,0.133784610015186,0.8795391334165407,0.8245328243187033,0.3019622848195217,0.14228567054569213,1
0.4159403426368129,0.912841448862486,0.02625997292838074,0.3954182730727749,0.8213273108590982,0.9275007967583935,0.9595973417078099,0.9802498180672435,72.94391232068538,0.6730239580923987,0.068042857273414,0.8499365629756266,0.512621151349806,0.07356348914973718,0.1573427189250446,1
0.43206615145053406,0.5678596355897116,0.10593642162957607,0.2887978100964421,0.5619506313596443,0.6283494884722403,0.9360448706953396,0.9714062404874559,88.12777868150465,0.3752636192928762,0.17252301012186522,0.932555005603692,0.413832090453156,0.0979782775605294,0.08126600577029054,1
0.46229161240878713,0.6431409139774825,0.3211051010421029,0.7105243918559204,0.6398992513775767,0.8117472061647484,0.919374872581356,0.9911651904891576,88.98628809784279,0.7222729624500508,0.09120282990212449,0.9694306604164623,0.4191127226413704,0.16429537517057244,0.14570620669253248,0
0.333566310215336,0.6668237321258114,0.4506798006018889,0.8440026778837739,0.88902287289399,0.5112680913523326,0.936428593989596,0.9794328871897029,66.72150697731274,0.7388251171454545,0.1323904852402496,0.8714683259017608,0.4670844026534292,0.30621665383945373,0.26418268002549333,1
0.3774964783811575,0.7460790169606346,0.061387324358302284,0.4983454822311101,0.637438418237852,0.618074812730131,0.8712329192291223,0.9961078449762206,93.1368099461372,0.7068750671722765,0.13244507160398705,0.8765900463203878,0.6852414924022012,0.09337560953803473,0.08509025036418962,0
0.205918799251063,0.7845780692059183,0.2481434692228956,0.614398738672666,0.46546065607324955,0.7086738775984667,0.8801798994462305,0.9842849624298857,70.80461452825529,0.21713840902732728,0.14039609784886775,0.9339619656509319,0.8040924050189624,0.31263147193827245,0.1960054877065468,1
0.19581202941438938,0.7473159903402666,0.3357651056838878,0.7937378212853649,0.42586074583319555,0.5139476548165105,0.8877859081538879,0.9800584539914726,87.00312276766111,0.692615633750638,0.058322897978647203,0.8453761438210101,0.8434029696403158,0.11891945798383811,0.1516592845150042,1
0.41736118471618866,0.5836461338227529,0.4741073576670612,0.8990637098669269,0.8727082862199742,0.7779512572491375,0.9336891076882053,0.9877317048051284,93.67279512328933,0.8931019298390341,0.07529281427473519,0.9780043625352088,0.7175566009874856,0.18575251957835864,0.09263418152936369,0
0.33843848245725305,0.6474669816222854,0.2855332655879457,0.5908131877838657,0.5329047066375329,0.8052397737807686,0.9118661503243098,0.9796533856127791,83.14632403422445,0.36983775796793605,0.07417883643850463,0.8818539527743321,0.6015716262254467,0.15582032127810133,0.05308404111230146,0
0.37609444259247554,0.8874353539050164,0.09030881206505938,0.811823573231895,0.6520319532822755,0.8360292716771209,0.8842266179480175,0.9952757476663584,61.46202905804775,0.391967000557737,0.09530768891237779,0.8372039058075517,0.47725735407807374,0.08543786798435707,0.11833582587247506,0
0.4559995429664102,0.8050354801913836,0.294012986302665,0.8268865972445136,0.4453508830449843,0.7324585271793556,0.9735933065002412,0.9671933924745868,78.44547820695723,0.7694685847063776,0.07173712352875099,0.849696280836509,0.6007091697217395,0.333292921855742,0.06545724017450048,0
0.4038873280002363,0.8096596200537097,0.1262701389229089,0.7331611902460978,0.6118275602753025,0.771775099240382,0.9023490576410512,0.9979605986660903,59.751084923823136,0.3122777635392564,0.1882881981161435,0.9785668329212679,0.5662075669538917,0.18145348722566407,0.14419211782418379,0
0.37143176026319835,0.818081302140542,0.4868706148804393,0.4687451128584882,0.8650527596250621,0.6782293630753192,0.9124444406921848,0.9916754315221965,86.56568159475705,0.6624085728531861,0.1269431675766951,0.8620102790227333,0.8350129404285689,0.25709937840685837,0.25255246392483643,0
0.37368286429816544,0.8551612076158116,0.1698218743400003,0.16492320033911945,0.6512064968154692,0.5185638646279531,0.9073581507168592,0.9935686011127299,66.25260695495533,0.7285184642504048,0.14353627215540268,0.9325856966513186,0.6433596887053037,0.22258030299920933,0.22992131521940312,1
0.27158003922504487,0.5732433926885789,0.32698524641855786,0.11264444435210708,0.885567575901164,0.5449783350985309,0.8754720137387454,0.9788334054624718,82.80859292240075,0.22601246327355004,0.10362322630971814,0.846548088001505,0.5130979499772644,0.20051477505566223,0.2868459279254417,1
0.16232713382717576,0.696643353973045,-0.03722482970928284,0.48176050662633974,0.5294178186186999,0.7947481658906588,0.9524277821602327,0.9926508604241663,91.40358696520795,0.5876334659856584,0.09143692115508674,0.8529972876992922,0.54440053340789,0.23497328706705467,0.1567538543342673,1
0.3246869556929449,0.7658109741046715,0.17003379537411545,0.49545162682769417,0.6522726198519686,0.9479998848135993,0.9127841567176401,0.971964189259511,62.2403940268069,0.6031140809751181,0.12547657553483196,0.9694704972129962,0.4682350822713445,0.31950269186072866,0.22695034964796318,1
0.23583386912781168,0.6853825933189304,0.43130918732738144,0.4258899102903778,0.8297653959046627,0.5071114576234833,0.8522759953849806,0.9897159789640029,70.71431354404668,0.4124100281742559,0.09414844622522506,0.8451656474174355,0.8592927245345656,0.25979371270823287,0.21633543052550508,1
0.31341145748985444,0.8877915493148746,0.28562509443828527,0.5545338810330916,0.6241261772768719,0.7509125735718722,0.9849619183303716,0.9654775561771719,80.88475152294265,0.8134412685782619,0.10154688885946464,0.8231875997451674,0.4251729231182343,0.20974402383656632,0.1042615757895649,1
0.49136122930726644,0.7430290034349176,0.19416858751778698,0.5417301626435417,0.5397436867850949,0.8379539387971511,0.9642069056233579,0.9719750247225378,71.78634371238005,0.3139248035098995,0.11791263114062858,0.905209642219467,0.40642312427794713,0.2435557881997929,0.12589562630816464,0
0.2435757943461363,0.8574510357837517,0.46476562468964927,0.7692904328261544,0.8277376817089408,0.8720486726062453,0.9512983095728524,0.9773835738710296,61.99275766498861,0.45493629665410235,0.12586005307765336,0.9666635582546989,0.4914944667634344,0.2319182841527065,0.18245738334944006,0
0.1733210966756264,0.8908062067524676,0.41969140688097606,0.18692568260980993,0.5949447344363046,0.745342205550188,0.971672861872594,0.9725704690075935,56.16286456675188,0.7940680810031304,0.19764710176727585,0.8754184777206562,0.8054370089553129,0.17993636224589393,0.24916432975148045,1
0.2625535568087986,0.7519165931613992,0.12721862060261607,0.28014213288443635,0.665361645530117,0.7789621910828473,0.976953015504777,0.9750936675093431,71.26392574807852,0.33344992962419473,0.08349838822429109,0.8417875860097708,0.6617333933155407,0.23742920303913512,0.16545318361573313,1
0.26743750310667347,0.91382089754854,0.24950162112273683,0.7344039831677044,0.8882635332075728,0.813526225373549,0.8972485588938214,0.9919840850465642,80.96836106327682,0.7749618954293724,0.12319642473239709,0.9869792410261584,0.7129216436884932,0.18307094004924906,0.10693538404388182,0
0.414766605890758,0.7848495762147922,0.2194033408508545,0.7782694937789237,0.49324164737793197,0.8865348123620438,0.9355342149783378,0.9700103597935446,77.95936832609954,0.255348424157569,0.07242676092340085,0.9350455670132003,0.5788658377078675,0.27728431336157366,0.29836642257009244,0
0.37281286093651134,0.8901097195334886,0.29771137506317435,0.8958593708966943,0.5507003183600929,0.5550302917412684,0.9352330932887831,0.9890659657140283,61.2496495904257,0.542460347032993,0.10249988490619591,0.9646174074311866,0.43433899277458504,0.34067374505668563,0.07889470158841712,0
0.4635592836425654,0.6862363182366097,0.13376119682731558,0.7983296131096673,0.41553480003492,0.9167819883236885,0.8874219536334835,0.9628747706953544,73.02773775469547,0.2527314637119924,0.15759660780596066,0.947863506295917,0.8280790812460841,0.33795960724916874,0.28897222687283197,0
0.41572541613095504,0.749526783412594,0.08431275042123855,0.8119192056578649,0.5959188549550264,0.5117078315982065,0.8810733152025894,0.9898638251930874,69.7788418472501,0.67453250954306,0.07616932156408619,0.9387011865781623,0.49594713606270374,0.29622073592749415,0.2522615721076222,1
0.3125547445760282,0.762564416401831,0.45196950939054487,0.3514783541039239,0.5000917152924298,0.8762898879309988,0.865947015674663,0.9908889064703611,65.96809609173599,0.75342104233892,0.1372026961325065,0.8853758914122565,0.41652960027255737,0.23052766911784556,0.259723379826963,1
0.47560815386641386,0.5919918863584283,0.4581309747241786,0.42132930720750117,0.7400174677039457,0.5345331919518638,0.9423039874283033,0.9756662522445968,84.17084975441557,0.7949009837727619,0.11250515353520109,0.8751377988446186,0.6863520679665969,0.27479959642122215,0.24872939577287484,1
0.21678916796308156,0.7094210026806163,0.4138275871690885,0.31446808385644087,0.4906607293829262,0.587582695222215,0.9593286587443092,0.9881766351035314,67.38608120108738,0.886883575520792,0.057736931660670954,0.9418829613020606,0.44164461019230056,0.10341448857726632,0.1020427353261555,1
0.1590848292535442,0.9169350690206703,0.48801243692050883,0.5850395185541725,0.7374063762029348,0.5017523658715096,0.9565334171323805,0.9956903977460588,76.60567809332116,0.6704110056097108,0.18996128622176672,0.9418412113901291,0.44788092592991713,0.19370553719417677,0.20814559434881047,1
0.1860191443102567,0.8023328961458969,0.3597453391788287,0.8510442833656308,0.5317377140946589,0.7003655174912182,0.8942785528058964,0.9912278059686266,91.92894141078466,0.7383433396880141,0.11204047104393297,0.9816000252883459,0.8001885157412626,0.1271914294974093,0.23918745311273293,0
0.43894374023858007,0.6210026329747871,0.37056697570909986,0.3757127092092942,0.5776089170605999,0.6504616520228265,0.8787363790651282,0.9752274139054814,76.57103929014329,0.5540307948249306,0.16758898036267494,0.9166721690342148,0.6458047946589978,0.05104849433280413,0.23642144802541287,1
0.334750892100555,0.685542254243842,0.36942455057945245,0.5456014255051602,0.5744303260231988,0.5746968101691623,0.9135059849836471,0.9788843270569225,79.68091640642243,0.8389158308267883,0.11244702330977005,0.8700855879839045,0.5207542261235716,0.3400212724016228,0.1178913426360194,1
0.2145087116134407,0.6266412038650799,0.2143341970182686,0.3370397043627881,0.7583758750818047,0.7029905723617578,0.9265538844336715,0.9903949442466464,57.929839446702054,0.6506308675396237,0.1906040482368177,0.9032198958861811,0.5743132116797594,0.3091545685555524,0.09527984694092036,1
0.3504179100413454,0.5599292527194291,0.20104870698284943,0.235839979018166,0.6332546315691716,0.6810668974274827,0.9786721979155978,0.9714111890041158,62.125365749669456,0.8184859843759404,0.09357055016433463,0.9243313488434062,0.7646204894215858,0.20410958554097802,0.1320307459786373,1
0.21092484108526738,0.9209841834016106,0.08212445188195173,0.25614842385492453,0.5806494494263416,0.8454474647144337,0.9724752415983675,0.991351426872046,59.03804797192454,0.3648164119097166,0.11183459745315455,0.8925440659280751,0.43317707237830094,0.12624568643570205,0.16996112009434794,1
0.42852815003109446,0.7292829313027486,0.3046505568976098,0.14635627563050396,0.8263113595197249,0.9019086377315145,0.9782481663822559,0.9727947745598767,85.5925179342336,0.547716446502645,0.16382963603889297,0.9544926309711232,0.458240307966605,0.257892563059771,0.19344518676591915,0
0.32846251022961226,0.6730140289683144,0.10912607485628399,0.859434818407406,0.6859753128206014,0.7936552632951868,0.9690367339190371,0.991433632713036,88.4368432366737,0.7108732447446628,0.10155009729212855,0.9193842460766923,0.7081310174952848,0.18044032536497823,0.2592375905797901,0
0.30240849043859297,0.7893908766230946,0.09179462533629494,0.42230368680610375,0.5069154106389989,0.5559846749269357,0.9850413686210836,0.9633852172906782,62.45821172778311,0.34190522819387825,0.10465356070027691,0.8216040736967005,0.7034858672335537,0.2910048600268098,0.242258556926154,0
0.2706048356591506,0.5529257825172063,0.27227875575283017,0.7672967136016865,0.8500456390718414,0.6329258576194328,0.9151699996036681,0.961731494579513,63.77087003692364,0.3479378552833848,0.19922347601213353,0.9168727809994415,0.8862310922676859,0.3498554330542848,0.21903763141662902,1
0.4021130372475554,0.6612088426403255,0.17549031352377376,0.6450635781517529,0.5713251480168203,0.9109932335745259,0.8566462896406332,0.998909342447423,67.92829157971131,0.8846299182839461,0.13334217885355282,0.9277126436101163,0.5872747406277248,0.154724782246961,0.11587232323569015,1
0.29472504422135615,0.831213386279557,0.07037113483704772,0.2535369291288683,0.4194896887686602,0.5399305218535502,0.8616986845007869,0.9939088278061529,78.64310467815342,0.5042272525160443,0.15340706805052223,0.975594412762492,0.43253881358875795,0.12332091304341433,0.16972012473373582,1
0.1850599677264404,0.8035079092277051,0.39883080921405717,0.24036979726327026,0.6473001119872265,0.6830851277258719,0.904638659848128,0.994431052635182,79.87184775200078,0.3272708170466402,0.1465193351230415,0.890332684522912,0.668768717424814,0.13021474663842747,0.13385896853199025,1
0.19720236084820614,0.9427223790170142,0.42331345561190686,0.7495905612084359,0.4619690272204389,0.9241270786550666,0.8860761927782196,0.9970999179566581,82.4701583416583,0.43202471738705417,0.17418862207348584,0.9176595020761309,0.7191734058808952,0.07800387370420159,0.10873204488763354,0
0.5347590658198058,0.7981430838632176,0.042234735822779534,0.31176936849562986,0.5192332218578712,0.9277991786612685,0.8737916827905494,0.977094336067165,91.2077102485385,0.4781633037861479,0.17927376491626146,0.9007495666214436,0.46980139289312456,0.1682138589500466,0.052561340095869866,0
0.5134322762830429,0.7410023494510931,-0.045871131960000075,0.8306281469615806,0.7735554363437056,0.6850414296720015,0.9834485284312108,0.9711865866325259,66.80160561986153,0.6361596802291548,0.13448841987054644,0.9103815928397105,0.6764309867675984,0.05522751581507279,0.13486549264267267,0
0.4298828535242998,0.854573025273603,0.13487148269115556,0.21204432375159252,0.4653759066881593,0.8003285996444588,0.8773587423774871,0.9650709748056981,81.35035956827103,0.8461102613334268,0.09418341124495991,0.8314416920137293,0.4988835608291323,0.08431866722038268,0.11402906692865537,1
